Date,Open,High,Low,Close,Adj Close,Volume
2000-04-28,8.500000,8.500000,8.273438,8.335938,7.095762,5775200
2000-05-01,8.257813,8.312500,8.062500,8.070313,6.869657,6320800
2000-05-02,8.125000,8.140625,7.835938,7.875000,6.703403,12139200
2000-05-03,7.812500,7.828125,7.531250,7.656250,6.517194,15127200
2000-05-04,8.054688,8.054688,7.750000,7.804688,6.643550,17708000
2000-05-05,7.929688,7.984375,7.851563,7.882813,6.710052,11467200
2000-05-08,7.882813,8.281250,7.828125,8.250000,7.022613,8276000
2000-05-09,8.156250,8.531250,8.125000,8.484375,7.222117,8402400
2000-05-10,8.531250,8.750000,8.468750,8.546875,7.275321,10783200
2000-05-11,8.632813,8.828125,8.593750,8.648438,7.361772,12660000
2000-05-12,8.757813,8.960938,8.648438,8.921875,7.594528,12364000
2000-05-15,9.000000,9.375000,9.000000,9.328125,7.940342,13902400
2000-05-16,9.687500,9.687500,9.320313,9.453125,8.046743,12806400
2000-05-17,9.359375,9.468750,9.281250,9.328125,7.940342,8849600
2000-05-18,9.343750,9.820313,9.335938,9.687500,8.246249,13567200
2000-05-19,9.609375,9.679688,9.453125,9.546875,8.126547,8583200
2000-05-22,9.609375,9.695313,9.320313,9.539063,8.119895,7230400
2000-05-23,9.500000,9.585938,9.390625,9.429688,8.026793,6759200
2000-05-24,9.562500,9.906250,9.562500,9.734375,8.286147,19460000
2000-05-25,9.750000,9.851563,9.539063,9.570313,8.146499,22335200
2000-05-26,9.500000,9.695313,9.398438,9.484375,8.073343,6431200
2000-05-30,9.578125,9.804688,9.484375,9.492188,8.079993,7100800
2000-05-31,9.507813,9.562500,9.312500,9.320313,7.933690,7738400
2000-06-01,9.304688,9.632813,9.265625,9.500000,8.086645,9206400
2000-06-02,9.468750,9.539063,9.320313,9.359375,7.966940,7372800
2000-06-05,9.359375,9.531250,9.335938,9.367188,7.973589,5560800
2000-06-06,9.343750,9.453125,9.062500,9.171875,7.807336,8763200
2000-06-07,9.171875,9.335938,9.140625,9.203125,7.833935,7371200
2000-06-08,9.242188,9.390625,9.226563,9.250000,7.873838,6693600
2000-06-09,9.265625,9.718750,9.265625,9.617188,8.186396,4442400
2000-06-12,9.617188,10.046875,9.500000,9.988275,8.502276,11328000
2000-06-13,10.000000,10.375000,10.000000,10.093750,8.592057,18617600
2000-06-14,10.093750,10.414063,10.031250,10.250000,8.725064,8972000
2000-06-15,10.257813,10.390625,10.250000,10.250000,8.725064,10037600
2000-06-16,10.234375,10.296875,10.031250,10.093750,8.592057,9452000
2000-06-19,10.195313,10.234375,9.992188,10.000000,8.512255,8903200
2000-06-20,10.031250,10.234375,10.007813,10.023438,8.532210,5228800
2000-06-21,9.984375,10.187500,9.921875,10.132813,8.625312,3891200
2000-06-22,10.101563,10.359375,9.992188,10.046875,8.552157,8808800
2000-06-23,10.062500,10.109375,9.929688,9.984375,8.498954,5790400
2000-06-26,10.000000,10.187500,9.968750,9.968750,8.485656,8347200
2000-06-27,10.062500,10.085938,9.906250,10.023438,8.532210,8472000
2000-06-28,10.046875,10.414063,9.734375,10.314450,8.779925,8736000
2000-06-29,10.375000,11.125000,10.328125,10.750000,9.150673,19946400
2000-06-30,10.750000,11.000000,10.703125,10.718750,9.124071,8524000
2000-07-03,10.679688,11.007813,10.664063,11.007813,9.370133,4158400
2000-07-05,11.039063,11.242188,10.937500,11.125000,9.469889,7004800
2000-07-06,10.906250,11.492188,10.882813,11.468750,9.762494,13102400
2000-07-07,11.375000,11.429688,11.078125,11.218750,9.549687,12748000
2000-07-10,11.125000,11.148438,10.781250,10.921875,9.296980,6252800
2000-07-11,10.921875,11.156250,10.906250,10.960938,9.330232,8452000
2000-07-12,10.960938,11.289063,10.929688,11.156250,9.496487,13590400
2000-07-13,11.031250,11.140625,10.656250,10.718750,9.124071,9004000
2000-07-14,10.718750,10.812500,10.406250,10.562500,8.991070,11498400
2000-07-17,10.562500,10.945313,10.484375,10.867188,9.250430,8053600
2000-07-18,10.375000,10.539063,10.203125,10.406250,8.858069,18284000
2000-07-19,10.562500,10.656250,10.468750,10.492188,8.931217,5704800
2000-07-20,10.500000,10.664063,10.328125,10.609375,9.030974,4423200
2000-07-21,10.734375,10.750000,10.515625,10.625000,9.044274,3734400
2000-07-24,10.562500,10.632813,10.226563,10.289063,8.758313,5619200
2000-07-25,10.289063,10.304688,9.843750,9.843750,8.379253,10554400
2000-07-26,9.843750,9.992188,9.765625,9.773438,8.319398,11900800
2000-07-27,9.796875,10.328125,9.796875,10.234375,8.711765,11498400
2000-07-28,10.226563,10.304688,10.109375,10.148438,8.638609,4742400
2000-07-31,10.195313,10.437500,10.148438,10.226563,8.705111,5440000
2000-08-01,10.164063,10.507813,10.164063,10.429688,8.878019,3895200
2000-08-02,10.312500,10.593750,10.226563,10.453125,8.897967,9508800
2000-08-03,10.343750,10.625000,10.234375,10.617188,9.037621,12517600
2000-08-04,10.687500,11.000000,10.687500,10.960938,9.330232,9188000
2000-08-07,11.031250,11.187500,10.992188,10.992188,9.356833,6219200
2000-08-08,11.062500,11.085938,10.859375,10.875000,9.257079,6905600
2000-08-09,10.875000,11.015625,10.687500,10.984375,9.350183,6224800
2000-08-10,10.968750,11.085938,10.851563,11.046875,9.403384,4545600
2000-08-11,10.984375,11.562500,10.984375,11.531250,9.815697,11681600
2000-08-14,11.562500,11.796875,11.562500,11.687500,9.948698,7801600
2000-08-15,11.578125,11.656250,11.507813,11.632813,9.902147,5898400
2000-08-16,11.671875,11.671875,11.453125,11.523438,9.809047,3748800
2000-08-17,11.460938,11.828125,11.460938,11.601563,9.875551,4786400
2000-08-18,11.609375,11.609375,11.281250,11.421875,9.722594,8038400
2000-08-21,11.421875,11.554688,11.390625,11.476563,9.769147,4527200
2000-08-22,11.468750,11.765625,11.468750,11.687500,9.948698,4323200
2000-08-23,11.671875,11.679688,11.351563,11.421875,9.722594,5681600
2000-08-24,11.453125,11.539063,11.375000,11.406250,9.709291,4443200
2000-08-25,11.382813,11.406250,11.156250,11.218750,9.549687,8910400
2000-08-28,11.250000,11.359375,11.218750,11.250000,9.576289,4236000
2000-08-29,11.296875,11.507813,11.289063,11.343750,9.656091,4428000
2000-08-30,11.343750,11.375000,11.250000,11.328125,9.642794,4172800
2000-08-31,11.312500,11.984375,11.304688,11.814450,10.056766,6971200
2000-09-01,11.875000,11.937500,11.671875,11.742188,9.995253,4242400
2000-09-05,11.750000,11.859375,11.554688,11.796875,10.041803,3391200
2000-09-06,11.625000,11.718750,11.562500,11.562500,9.842297,6530400
2000-09-07,11.562500,11.617188,11.453125,11.476563,9.769147,4832800
2000-09-08,11.296875,11.429688,11.296875,11.312500,9.629487,5390400
2000-09-11,11.312500,11.742188,11.312500,11.687500,9.948698,6009600
2000-09-12,11.812500,12.039063,11.406250,11.429688,9.729246,7288000
2000-09-13,11.320313,11.507813,11.210938,11.437500,9.735895,8502400
2000-09-14,11.679688,11.953125,11.656250,11.812500,10.055104,7286400
2000-09-15,11.796875,11.953125,11.460938,11.585938,9.862247,7742400
2000-09-18,11.578125,11.671875,11.382813,11.398438,9.702644,7361600
2000-09-19,11.585938,11.968750,11.515625,11.789063,10.035152,7596800
2000-09-20,11.710938,11.750000,11.445313,11.539063,9.822348,5052800
2000-09-21,11.703125,11.898438,11.695313,11.804688,10.048453,5604800
2000-09-22,11.804688,12.281250,11.734375,12.226563,10.407565,15180800
2000-09-25,12.250000,12.531250,12.039063,12.164063,10.354362,6460800
2000-09-26,12.000000,12.273438,11.953125,12.179688,10.367663,4830400
2000-09-27,12.234375,12.406250,12.210938,12.250000,10.427514,9971200
2000-09-28,12.312500,12.492188,12.265625,12.429688,10.580467,10519200
2000-09-29,12.445313,12.640625,12.328125,12.343750,10.507317,8254400
2000-10-02,12.375000,13.281250,12.156250,13.242188,11.272089,10532800
2000-10-03,13.125000,13.492188,12.984375,13.164063,11.205588,8753600
2000-10-04,12.984375,13.343750,12.781250,12.820313,10.912976,7397600
2000-10-05,12.757813,13.250000,12.726563,13.101563,11.152388,8195200
2000-10-06,13.109375,13.125000,12.765625,12.867188,10.952881,5328000
2000-10-09,12.867188,13.007813,12.765625,12.875000,10.959531,4176000
2000-10-10,12.953125,13.429688,12.929688,13.234375,11.265443,12500000
2000-10-11,13.078125,13.382813,12.929688,13.187500,11.225540,13369600
2000-10-12,13.218750,13.312500,12.593750,12.687500,10.799923,10779200
2000-10-13,12.703125,13.078125,12.703125,12.984375,11.052637,6508000
2000-10-16,13.171875,13.625000,13.171875,13.617188,11.591298,15316000
2000-10-17,14.000000,14.000000,13.281250,13.351563,11.365194,11013600
2000-10-18,13.257813,13.265625,13.085938,13.101563,11.152388,18152000
2000-10-19,13.101563,13.203125,12.789063,13.070313,11.125785,10554400
2000-10-20,13.015625,13.226563,12.937500,13.164063,11.205588,8279200
2000-10-23,13.085938,13.250000,12.976563,13.070313,11.125785,4642400
2000-10-24,13.078125,13.492188,13.078125,13.328125,11.345243,8260000
2000-10-25,13.125000,13.453125,12.914063,13.062500,11.119135,18965600
2000-10-26,13.187500,13.554688,13.187500,13.429688,11.431697,13609600
2000-10-27,13.656250,13.906250,13.562500,13.710938,11.671103,13244000
2000-10-30,13.937500,14.625000,13.843750,14.500000,12.342772,16620000
2000-10-31,14.328125,14.390625,13.601563,13.671875,11.637849,14316800
2000-11-01,13.679688,13.687500,13.109375,13.265625,11.292043,15431200
2000-11-02,13.453125,13.500000,13.031250,13.031250,11.092533,9264800
2000-11-03,13.140625,13.453125,13.109375,13.265625,11.292043,9104000
2000-11-06,13.375000,13.687500,13.296875,13.632813,11.604604,16323200
2000-11-07,13.632813,13.640625,13.359375,13.593750,11.571347,11733600
2000-11-08,13.750000,14.125000,13.710938,13.812500,11.757553,7455200
2000-11-09,13.718750,14.226563,13.695313,14.203125,12.090063,16479200
2000-11-10,14.125000,14.312500,14.093750,14.125000,12.023561,7906400
2000-11-13,14.187500,14.187500,13.546875,13.742188,11.697701,12493600
2000-11-14,13.835938,14.359375,13.664063,14.164063,12.056811,11344000
2000-11-15,14.375000,14.515625,14.257813,14.367188,12.229718,15515200
2000-11-16,14.437500,14.742188,14.375000,14.406250,12.262970,9970400
2000-11-17,14.375000,14.734375,14.328125,14.429688,12.282920,10740000
2000-11-20,14.250000,14.578125,14.164063,14.375000,12.236369,18385600
2000-11-21,14.375000,14.539063,14.320313,14.406250,12.262970,8228000
2000-11-22,14.296875,14.304688,13.796875,14.085938,11.990313,14561600
2000-11-24,14.171875,14.546875,14.093750,14.382813,12.243018,4035200
2000-11-27,14.304688,14.546875,13.976563,14.406250,12.262970,13892800
2000-11-28,14.609375,14.937500,14.468750,14.546875,12.382670,11324000
2000-11-29,14.437500,14.828125,14.398438,14.781250,12.582180,8297600
2000-11-30,14.820313,15.054688,14.609375,14.664063,12.482426,11784000
2000-12-01,14.648438,14.734375,14.382813,14.500000,12.342772,9815200
2000-12-04,14.546875,14.875000,14.375000,14.609375,12.435879,6685600
2000-12-05,14.734375,15.195313,14.687500,14.796875,12.595482,7825600
2000-12-06,14.765625,15.117188,14.593750,14.718750,12.528975,10204800
2000-12-07,14.781250,14.984375,14.359375,14.593750,12.422573,6588000
2000-12-08,14.812500,15.062500,14.687500,14.906250,12.688583,7756800
2000-12-11,14.906250,15.203125,14.906250,15.054688,12.814938,8472800
2000-12-12,14.906250,14.906250,14.718750,14.789063,12.588829,6848000
2000-12-13,15.117188,15.125000,14.679688,14.765625,12.568878,9902400
2000-12-14,14.562500,14.726563,14.226563,14.414063,12.269620,10673600
2000-12-15,14.687500,14.898438,14.625000,14.687500,12.502377,18532800
2000-12-18,14.656250,15.312500,14.515625,15.109375,12.861489,8542400
2000-12-19,14.812500,14.929688,14.421875,14.632813,12.455826,11905600
2000-12-20,14.312500,15.054688,14.296875,14.734375,12.542279,11152800
2000-12-21,14.968750,15.093750,14.796875,15.085938,12.841537,7305600
2000-12-22,15.140625,15.226563,14.765625,14.937500,12.715182,6125600
2000-12-26,14.937500,15.375000,14.750000,15.312500,13.034389,4935600
2000-12-27,15.281250,15.375000,14.781250,15.218750,12.954590,5977600
2000-12-28,15.250000,15.656250,15.031250,15.625000,13.300403,5698800
2000-12-29,15.812500,15.859375,15.328125,15.343750,13.060996,3029200
2001-01-02,15.375000,15.546875,14.531250,14.734375,12.542279,4878000
2001-01-03,14.984375,15.156250,14.250000,14.296875,12.169869,7880400
2001-01-04,14.312500,14.593750,13.203125,13.296875,11.318641,25899600
2001-01-05,13.546875,13.812500,13.390625,13.484375,11.478248,8884800
2001-01-08,13.437500,13.859375,13.343750,13.437500,11.438346,6092000
2001-01-09,13.593750,13.812500,13.359375,13.578125,11.558046,5587200
2001-01-10,13.578125,14.296875,13.578125,14.125000,12.023561,7573200
2001-01-11,13.875000,14.078125,13.593750,13.843750,11.784154,8792800
2001-01-12,13.734375,13.890625,13.437500,13.546875,11.531448,6419200
2001-01-16,13.546875,13.859375,13.312500,13.421875,11.425042,8226800
2001-01-17,13.468750,13.593750,13.000000,13.171875,11.212236,11669600
2001-01-18,13.171875,13.296875,12.843750,13.062500,11.119135,10007200
2001-01-19,13.062500,13.187500,12.625000,12.890625,10.972831,13198000
2001-01-22,13.250000,13.953125,13.187500,13.828125,11.770855,10538000
2001-01-23,13.828125,14.687500,13.828125,14.625000,12.449172,10196800
2001-01-24,14.468750,14.984375,14.296875,14.921875,12.701884,5084800
2001-01-25,14.921875,15.171875,14.828125,15.125000,12.874788,8775200
2001-01-26,15.000000,15.250000,14.828125,14.953125,12.728483,4901600
2001-01-29,14.952500,14.952500,14.655000,14.690000,12.504505,4058800
2001-01-30,14.457500,14.495000,14.160000,14.270000,12.146991,8954000
2001-01-31,14.187500,14.187500,13.730000,14.102500,12.004406,7565600
2001-02-01,14.200000,14.475000,13.975000,14.185000,12.074636,8748000
2001-02-02,14.975000,15.517500,14.962500,15.275000,13.002471,18066800
2001-02-05,15.247500,15.635000,15.165000,15.602500,13.281251,9640000
2001-02-06,15.712500,15.745000,15.225000,15.225000,12.959910,9046400
2001-02-07,15.475000,16.090000,15.465000,15.467500,13.166333,9883200
2001-02-08,15.487500,15.500000,15.140000,15.225000,12.959910,8996800
2001-02-09,14.850000,14.962500,14.562500,14.637500,12.459817,9462800
2001-02-12,14.837500,15.122500,14.507500,14.780000,12.581116,10798000
2001-02-13,15.187500,15.187500,14.632500,14.647500,12.468330,6012400
2001-02-14,14.975000,15.017500,14.222500,14.250000,12.129966,7660000
2001-02-15,14.562500,14.700000,14.060000,14.062500,11.970361,11206400
2001-02-16,14.062500,14.450000,14.062500,14.227500,12.110814,7935200
2001-02-20,14.587500,14.625000,13.812500,14.150000,12.044844,7041200
2001-02-21,14.375000,14.405000,13.977500,14.120000,12.019310,7615200
2001-02-22,14.225000,14.237500,13.502500,13.765000,11.717121,8439600
2001-02-23,13.775000,13.775000,13.242500,13.582500,11.561769,7837600
2001-02-26,13.820000,14.250000,13.675000,14.047500,11.957593,7338400
2001-02-27,14.325000,14.650000,14.177500,14.352500,12.217218,8135200
2001-02-28,14.500000,14.872500,14.487500,14.807500,12.604523,7023200
2001-03-01,15.000000,15.125000,14.382500,14.747500,12.553453,10278400
2001-03-02,14.837500,15.247500,14.725000,15.197500,12.936502,6264400
2001-03-05,15.197500,15.197500,14.700000,15.000000,12.768386,6898800
2001-03-06,15.050000,15.162500,14.825000,15.127500,12.876916,6894000
2001-03-07,15.125000,15.250000,15.037500,15.125000,12.874788,6291600
2001-03-08,15.112500,15.495000,15.097500,15.375000,13.087595,5147600
2001-03-09,15.437500,15.500000,15.180000,15.247500,12.979064,5487200
2001-03-12,15.050000,15.150000,14.775000,14.915000,12.696031,5508400
2001-03-13,14.937500,14.995000,14.527500,14.725000,12.534300,9993200
2001-03-14,14.625000,14.875000,14.462500,14.525000,12.364052,6459600
2001-03-15,14.525000,14.700000,14.412500,14.477500,12.323619,5696400
2001-03-16,14.462500,14.465000,13.912500,13.955000,11.878856,10479200
2001-03-19,14.037500,14.325000,13.800000,14.187500,12.076763,7978400
2001-03-20,14.175000,14.527500,14.075000,14.187500,12.076763,5508400
2001-03-21,13.937500,14.087500,13.550000,13.575000,11.555388,12255200
2001-03-22,13.625000,13.675000,12.637500,13.175000,11.214899,17008000
2001-03-23,13.370000,13.805000,13.242500,13.625000,11.597952,8599600
2001-03-26,13.687500,14.337500,13.687500,14.025000,11.938440,5816000
2001-03-27,14.087500,14.187500,14.037500,14.085000,11.989514,9350000
2001-03-28,14.062500,14.370000,13.962500,14.025000,11.938440,10938800
2001-03-29,14.125000,14.497500,14.100000,14.447500,12.324445,6665200
2001-03-30,14.625000,14.925000,14.540000,14.815000,12.637940,11462400
2001-04-02,14.815000,15.000000,14.555000,14.625000,12.475861,7739600
2001-04-03,14.750000,14.950000,14.500000,14.557500,12.418280,9202000
2001-04-04,14.575000,15.120000,14.475000,14.965000,12.765901,8889200
2001-04-05,15.222500,15.250000,14.962500,15.000000,12.795756,15155600
2001-04-06,15.000000,15.050000,14.557500,14.735000,12.569697,7660800
2001-04-09,14.875000,14.987500,14.787500,14.945000,12.748837,6402800
2001-04-10,14.375000,14.937500,14.125000,14.787500,12.614479,21452800
2001-04-11,14.627500,14.800000,14.325000,14.455000,12.330843,10278400
2001-04-12,14.455000,14.825000,14.437500,14.607500,12.460934,6153200
2001-04-16,14.797500,14.985000,14.397500,14.557500,12.418280,6614000
2001-04-17,14.525000,15.017500,14.495000,14.760000,12.591025,8026800
2001-04-18,14.762500,15.172500,14.725000,15.170000,12.940770,12273200
2001-04-19,15.170000,15.247500,15.002500,15.100000,12.881061,7152800
2001-04-20,15.050000,15.137500,14.937500,15.052500,12.840539,6340000
2001-04-23,15.182500,15.500000,14.900000,14.935000,12.740306,7620800
2001-04-24,15.007500,15.232500,15.000000,15.190000,12.957836,4900400
2001-04-25,15.190000,15.850000,15.062500,15.750000,13.435544,7560000
2001-04-26,15.900000,16.312500,15.757500,16.217501,13.834345,10723200
2001-04-27,16.562500,16.850000,16.152500,16.305000,13.908991,12341200
2001-04-30,16.375000,16.600000,16.187500,16.370001,13.964434,7725200
2001-05-01,16.137501,16.575001,16.137501,16.540001,14.109451,7168400
2001-05-02,16.250000,16.252501,15.800000,15.800000,13.478197,21074800
2001-05-03,15.500000,15.802500,15.370000,15.400000,13.136977,15918000
2001-05-04,15.227500,15.355000,14.950000,15.287500,13.041009,14088400
2001-05-07,15.250000,15.282500,15.060000,15.200000,12.966367,6767600
2001-05-08,15.150000,15.150000,14.635000,14.777500,12.605952,10938400
2001-05-09,14.712500,15.087500,14.640000,14.800000,12.625145,11662000
2001-05-10,14.800000,14.862500,14.312500,14.355000,12.245538,14080800
2001-05-11,14.650000,14.742500,14.335000,14.612500,12.465199,6279600
2001-05-14,14.762500,14.925000,14.625000,14.787500,12.614479,4814000
2001-05-15,14.787500,15.050000,14.700000,14.820000,12.642208,6251200
2001-05-16,14.625000,15.312500,14.600000,15.192500,12.959970,5676800
2001-05-17,14.825000,14.850000,14.375000,14.592500,12.448138,13045200
2001-05-18,14.400000,14.575000,14.012500,14.180000,12.096254,14292000
2001-05-21,13.990000,14.262500,13.752500,13.870000,11.831807,14784000
2001-05-22,13.875000,13.912500,13.375000,13.575000,11.580160,22848400
2001-05-23,13.125000,13.412500,13.125000,13.257500,11.309318,27742800
2001-05-24,13.275000,13.870000,13.225000,13.825000,11.793421,21636000
2001-05-25,13.525000,13.800000,13.525000,13.612500,11.612146,10410000
2001-05-29,13.787500,13.795000,13.275000,13.450000,11.473525,9436800
2001-05-30,13.512500,13.972500,13.462500,13.805000,11.776361,13345200
2001-05-31,14.125000,14.485000,13.962500,14.375000,12.262601,14947200
2001-06-01,14.312500,14.320000,13.972500,14.175000,12.091990,9252800
2001-06-04,14.175000,14.312500,13.992500,14.190000,12.104786,6000400
2001-06-05,14.187500,14.372500,14.055000,14.280000,12.181560,8168800
2001-06-06,14.312500,14.720000,14.205000,14.600000,12.454536,9837200
2001-06-07,14.600000,14.750000,14.262500,14.445000,12.322311,5886400
2001-06-08,14.447500,14.650000,14.357500,14.557500,12.418280,4761200
2001-06-11,14.550000,14.550000,14.062500,14.177500,12.094122,7986400
2001-06-12,14.177500,14.300000,13.875000,14.200000,12.113317,7834400
2001-06-13,14.325000,14.492500,14.210000,14.400000,12.283925,5786800
2001-06-14,14.517500,14.675000,14.375000,14.545000,12.407620,8593200
2001-06-15,14.325000,14.412500,14.197500,14.285000,12.185825,8583600
2001-06-18,14.300000,14.650000,14.255000,14.600000,12.454536,7112400
2001-06-19,14.850000,14.850000,14.377500,14.507500,12.375626,4019200
2001-06-20,14.532500,14.900000,14.400000,14.700000,12.539840,5333600
2001-06-21,14.850000,15.287500,14.820000,15.140000,12.915183,8900800
2001-06-22,14.925000,15.392500,14.900000,15.292500,13.045273,7057200
2001-06-25,15.425000,15.622500,15.400000,15.572500,13.284125,7188400
2001-06-26,15.352500,15.540000,15.352500,15.437500,13.168964,5282000
2001-06-27,15.400000,15.872500,15.397500,15.725000,13.414220,7210000
2001-06-28,15.655000,15.795000,15.515000,15.637500,13.339575,8438800
2001-06-29,15.637500,15.735000,15.335000,15.437500,13.168964,10572800
2001-07-02,15.495000,15.730000,15.312500,15.615000,13.320382,6340400
2001-07-03,15.612500,15.662500,15.512500,15.570000,13.281996,5186000
2001-07-05,15.250000,15.537500,15.250000,15.477500,13.203084,8037600
2001-07-06,15.480000,15.522500,15.375000,15.480000,13.205219,9109600
2001-07-09,15.650000,15.950000,15.550000,15.875000,13.542174,11081600
2001-07-10,15.725000,15.900000,15.627500,15.725000,13.414220,4155600
2001-07-11,15.747500,15.992500,15.705000,15.870000,13.537910,5451200
2001-07-12,15.775000,16.292500,15.635000,16.267500,13.876995,6953600
2001-07-13,16.250000,16.497499,16.219999,16.447500,14.030546,7370000
2001-07-16,16.434999,16.434999,15.950000,16.174999,13.798090,10996400
2001-07-17,16.270000,16.500000,16.190001,16.495001,14.071061,6964400
2001-07-18,16.500000,16.732500,16.400000,16.590000,14.152103,4762000
2001-07-19,16.737499,16.852501,16.555000,16.657499,14.209688,5118000
2001-07-20,16.582500,16.775000,16.285000,16.455000,14.036941,4970000
2001-07-23,16.625000,16.812500,16.360001,16.437500,14.022013,3278000
2001-07-24,16.375000,16.500000,16.087500,16.252501,13.864201,3979200
2001-07-25,16.000000,16.237499,15.825000,16.115000,13.746906,5373200
2001-07-26,16.115000,16.405001,16.062500,16.252501,13.864201,3200800
2001-07-27,16.375000,16.562500,15.920000,16.250000,13.862069,7972800
2001-07-30,16.309999,16.940001,16.302500,16.637501,14.192628,9415600
2001-07-31,16.700001,17.000000,16.557501,16.855000,14.378159,5433600
2001-08-01,16.500000,16.875000,16.162500,16.250000,13.862069,13364400
2001-08-02,16.450001,16.592501,15.765000,15.987500,13.638143,10416400
2001-08-03,16.187500,16.187500,15.752500,16.072500,13.710653,3914800
2001-08-06,16.000000,16.059999,15.832500,15.880000,13.546441,2504800
2001-08-07,15.975000,16.122499,15.900000,16.094999,13.729847,3202800
2001-08-08,16.094999,16.222500,15.862500,15.917500,13.578428,3197600
2001-08-09,15.855000,16.075001,15.687500,15.910000,13.572030,4291600
2001-08-10,15.887500,16.177500,15.875000,16.094999,13.729847,2673200
2001-08-13,16.217501,16.427500,16.152500,16.317499,13.919647,3058800
2001-08-14,16.342501,16.487499,16.217501,16.375000,13.968700,2083600
2001-08-15,16.325001,16.487499,16.317499,16.350000,13.947371,3250400
2001-08-16,16.350000,16.655001,16.299999,16.600000,14.160634,3902400
2001-08-17,16.450001,16.677500,16.277500,16.405001,13.994294,3858000
2001-08-20,16.405001,16.620001,16.299999,16.522499,14.094523,2973600
2001-08-21,16.584999,16.809999,16.565001,16.684999,14.233140,3092400
2001-08-22,16.625000,16.897499,16.577499,16.844999,14.369632,6982400
2001-08-23,16.934999,17.187500,16.879999,17.187500,14.661800,8267200
2001-08-24,17.312500,17.325001,17.002501,17.027500,14.525321,5888000
2001-08-27,17.027500,17.322500,17.027500,17.125000,14.608490,3996000
2001-08-28,17.245001,17.367500,17.075001,17.232500,14.700189,5410400
2001-08-29,17.362499,17.387501,17.209999,17.312500,14.768435,7060800
2001-08-30,17.367500,17.500000,17.107500,17.182501,14.657537,15083600
2001-08-31,17.182501,17.225000,16.832500,17.014999,14.514657,7135600
2001-09-04,17.014999,17.100000,16.945000,16.997499,14.499725,7621600
2001-09-05,16.975000,17.250000,16.975000,17.075001,14.565838,7783600
2001-09-06,17.077499,17.077499,16.712500,16.715000,14.258740,11350400
2001-09-07,16.500000,16.575001,16.162500,16.325001,13.926047,9340000
2001-09-10,16.350000,16.660000,16.325001,16.600000,14.160634,6265600
2001-09-17,16.500000,16.500000,16.007500,16.127501,13.757568,7342800
2001-09-18,16.137501,16.137501,15.595000,15.625000,13.328913,10604400
2001-09-19,15.862500,15.950000,15.225000,15.437500,13.168964,11763200
2001-09-20,15.437500,15.622500,15.325000,15.352500,13.096457,11702000
2001-09-21,14.900000,15.125000,14.700000,14.987500,12.785092,9954400
2001-09-24,15.497500,15.500000,15.227500,15.402500,13.139110,10732000
2001-09-25,15.500000,15.925000,15.475000,15.747500,13.433409,13761600
2001-09-26,15.872500,16.437500,15.637500,16.400000,13.990027,10426400
2001-09-27,16.622499,16.799999,16.450001,16.497499,14.073201,14284000
2001-09-28,16.575001,16.737499,16.325001,16.625000,14.181962,13672800
2001-10-01,16.629999,16.905001,16.575001,16.725000,14.267268,10371200
2001-10-02,16.725000,16.815001,16.537500,16.815001,14.344042,6199600
2001-10-03,16.877501,17.090000,16.687500,16.815001,14.344042,10845600
2001-10-04,16.850000,17.150000,16.700001,17.025000,14.523182,9160400
2001-10-05,17.087500,17.309999,16.912500,17.155001,14.634083,4912400
2001-10-08,17.012501,17.155001,16.852501,17.025000,14.523182,4842800
2001-10-09,17.025000,17.094999,16.815001,17.020000,14.518915,5490000
2001-10-10,17.020000,17.309999,16.982500,17.230000,14.698056,5781200
2001-10-11,17.292500,17.434999,16.832500,16.920000,14.433613,10624400
2001-10-12,16.937500,16.937500,16.477501,16.772499,14.307790,7058800
2001-10-15,16.522499,17.094999,16.522499,17.055000,14.548773,5676400
2001-10-16,17.250000,17.325001,17.075001,17.150000,14.629816,5624400
2001-10-17,17.172501,17.237499,16.757500,17.012501,14.512518,8776400
2001-10-18,17.180000,17.200001,16.712500,16.952499,14.461334,8037200
2001-10-19,16.892500,17.117500,16.825001,16.902500,14.418685,4982400
2001-10-22,16.902500,17.372499,16.889999,17.212500,14.683126,5991200
2001-10-23,17.325001,17.330000,16.965000,17.002501,14.503988,5245600
2001-10-24,17.025000,17.025000,16.500000,16.500000,14.075332,12027200
2001-10-25,16.620001,16.875000,16.400000,16.625000,14.181962,13698400
2001-10-26,16.500000,17.200001,16.475000,16.852501,14.376031,11688000
2001-10-29,16.990000,17.125000,16.760000,16.820000,14.348307,4933600
2001-10-30,17.062500,17.112499,16.625000,16.707500,14.252339,4770000
2001-10-31,16.770000,16.787500,16.377501,16.437500,14.022013,6725200
2001-11-01,16.612499,16.612499,16.150000,16.305000,13.908991,12727200
2001-11-02,16.424999,16.662500,16.305000,16.387501,13.979365,7049600
2001-11-05,16.497499,16.682501,16.447500,16.527500,14.098787,4936000
2001-11-06,16.674999,17.155001,16.424999,16.684999,14.233140,10031200
2001-11-07,16.937500,16.950001,16.212500,16.475000,14.054003,7729600
2001-11-08,16.500000,16.500000,15.947500,16.047501,13.689328,12485200
2001-11-09,16.100000,16.102501,15.750000,15.882500,13.548572,7875600
2001-11-12,15.975000,16.170000,15.605000,16.105000,13.738379,5857600
2001-11-13,16.105000,16.340000,16.075001,16.237499,13.851407,4131600
2001-11-14,16.275000,16.402500,16.040001,16.260000,13.870601,3448000
